RR_l_0,RR_l_0/RR_l_1,RR_l_1,RR_l_1/RR_l_2,RR_l_2,RR_l_2/RR_l_3,RR_l_3,RR_l_3/RR_l_4,RR_r_0,RR_r_0/RR_r_1,RR_r_1,RR_r_1/RR_r_2,RR_r_2,RR_r_2/RR_r_3,RR_r_3,RR_r_3/RR_r_4,seq_size,signal_mean,signal_std,wl_side,wr_side,P_val,Q_val,R_val,S_val,T_val,P_pos,Q_pos,R_pos,S_pos,T_pos,label
167.0,1.3046875,128.0,0.7757575757575758,165.0,1.5277777777777777,108.0,0.8120300751879699,153.0,1.5,102.0,0.6891891891891891,148.0,1.3333333333333333,111.0,1.11,195.0,-0.1240336018752376,0.48169873592288,88.0,107.0,0.4105916376394945,-2.048233480290765,0.6843028985409024,-0.1241494216708107,-0.041489915008261,0.6,0.45,0.67,0.82,0.785,2.0
154.0,1.2727272727272727,121.0,1.0341880341880345,117.0,0.9590163934426228,122.0,1.008264462809917,168.0,1.3770491803278688,122.0,1.0166666666666666,120.0,1.5384615384615383,78.0,0.490566037735849,167.0,-0.1908542109736346,0.6164411023375737,50.0,117.0,-0.2025997634825541,-0.7087007677410185,0.7914410556739251,-2.220103040742121,0.2601170330164764,0.225,0.125,0.3,0.36,0.51,2.0
154.0,1.711111111111111,90.0,0.6164383561643836,146.0,1.1587301587301588,126.0,0.8289473684210527,148.0,1.2542372881355932,118.0,0.9076923076923076,130.0,1.25,104.0,0.6380368098159509,173.0,-0.3139839011781237,0.3797233981510914,70.0,103.0,0.4846667560946938,-0.2499932852395218,0.8888095241637638,-0.039269526517219,0.0875159263176851,0.38,0.31,0.405,0.47,0.48,2.0
121.0,0.568075117370892,213.0,1.4013157894736843,152.0,1.216,125.0,0.9615384615384616,148.0,1.121212121212121,132.0,1.1578947368421053,114.0,0.7080745341614907,161.0,1.2105263157894737,186.0,-0.0229898826819036,0.580246732239848,83.0,103.0,0.5741114845199091,-1.930236394482824,0.8663546696322058,0.6103931481611913,0.8457770478541518,0.665,0.515,0.735,0.795,0.75,2.0
119.0,0.875,136.0,0.8774193548387097,155.0,1.0616438356164384,146.0,1.042857142857143,196.0,1.7818181818181817,110.0,0.6707317073170732,164.0,1.5769230769230769,104.0,0.6887417218543046,202.0,0.0380009459458157,0.2950158466964083,65.0,137.0,0.4695264439981101,0.5029778507108303,0.5344947189013418,0.4317283627586352,0.4503039987333671,0.485,0.51,0.515,0.53,0.545,2.0
134.0,0.9054054054054054,148.0,1.088235294117647,136.0,1.088,125.0,0.6443298969072165,168.0,0.9940828402366864,169.0,0.9234972677595628,183.0,1.1024096385542168,166.0,1.3387096774193548,201.0,-0.0557402527949161,0.4108023482804973,84.0,117.0,0.3643705748750204,0.1416646231182519,0.7188703792813301,0.4832399911863794,0.5480495301148112,0.375,0.54,0.625,0.64,0.645,2.0
116.0,1.0740740740740742,108.0,0.4778761061946903,226.0,2.3789473684210525,95.0,0.7251908396946565,113.0,1.0,113.0,1.036697247706422,109.0,0.4823008849557522,226.0,2.036036036036036,159.0,-0.2362151902426722,0.9256350253143516,80.0,79.0,1.5524177452358958,-0.3868234884389337,2.387638557703136,2.3118356661697925,2.3118356661697925,0.435,0.375,0.465,0.485,0.485,2.0
99.0,0.6971830985915493,142.0,1.1735537190082646,121.0,1.0254237288135593,118.0,1.2164948453608246,76.0,0.4,190.0,2.043010752688172,93.0,0.6158940397350994,151.0,1.2377049180327868,133.0,-0.2151530032664017,0.6691838547029507,80.0,53.0,0.0121131461706314,-0.199304350230477,1.0546556821579738,-2.406687325876859,0.6624954265585616,0.54,0.47,0.605,0.67,0.965,2.0
125.0,0.9398496240601504,133.0,1.3571428571428572,98.0,0.4644549763033175,211.0,1.6106870229007633,181.0,1.167741935483871,155.0,1.534653465346535,101.0,0.5976331360946746,169.0,0.8756476683937824,191.0,-0.1971993285343713,0.3652279780729891,65.0,126.0,0.8122382542808512,-0.2010390907797399,1.2298444793953776,0.1285596840873316,0.3034298639711187,0.32,0.24,0.34,0.395,0.405,2.0
119.0,1.451219512195122,82.0,0.5324675324675324,154.0,1.2419354838709675,124.0,1.0163934426229508,156.0,1.3220338983050848,118.0,1.0,118.0,1.4390243902439024,82.0,0.543046357615894,166.0,-0.5724345821547187,0.5872436894728895,57.0,109.0,-0.5331091520889634,-1.0433814806926516,0.398343048419774,-2.5270818927469283,-0.0250914971522073,0.225,0.13,0.295,0.355,0.505,2.0
147.0,1.195121951219512,123.0,1.0423728813559323,118.0,1.0,118.0,1.0442477876106195,152.0,1.3103448275862069,116.0,0.9830508474576272,118.0,1.4216867469879515,83.0,0.5460526315789473,162.0,-0.0242167876860285,0.5899981693869225,56.0,106.0,0.6983704885824794,0.3306387865900774,0.934447373668184,0.0376195401103266,0.8805668283846959,0.555,0.47,0.605,0.75,0.63,2.0
119.0,1.1226415094339623,106.0,0.8412698412698413,126.0,1.135135135135135,111.0,0.9652173913043478,116.0,0.5225225225225225,222.0,0.956896551724138,232.0,1.0175438596491229,228.0,1.982608695652174,161.0,0.0523266338886658,1.0004612537988395,80.0,81.0,1.7121488109455656,2.6404406065293107,2.6937990753241965,-1.404551943333122,-0.1679600456643978,0.43,0.485,0.495,0.665,0.84,2.0
130.0,1.04,125.0,1.0,125.0,0.7861635220125787,159.0,1.127659574468085,154.0,2.026315789473684,76.0,0.3819095477386934,199.0,0.7158273381294964,278.0,3.0217391304347827,169.0,-0.1903879741388217,0.3117685579418674,62.0,107.0,0.3209240957922361,0.3868169638369885,0.3969919613241244,-0.0847167599282158,-0.0847167599282158,0.57,0.605,0.61,0.725,0.725,2.0
132.0,0.8627450980392157,153.0,1.2142857142857142,126.0,0.72,175.0,1.232394366197183,134.0,1.046875,128.0,0.7852760736196319,163.0,0.5780141843971631,282.0,2.220472440944882,193.0,-0.1763061889769232,0.2254165610454335,100.0,93.0,0.0295484962662887,-0.0744115397416472,0.2372957585573102,-0.1351474073820148,-0.0130809820460322,0.645,0.605,0.715,0.83,0.78,2.0
102.0,0.6538461538461539,156.0,1.3565217391304347,115.0,0.583756345177665,197.0,1.6694915254237288,166.0,1.5514018691588785,107.0,0.6993464052287581,153.0,1.5454545454545454,99.0,0.4736842105263157,193.0,-0.1321506994279379,0.4916132313869867,77.0,116.0,0.5805398842476994,0.4716281521278856,0.7455890480585823,-0.1181783659720265,0.4872863818555105,0.6,0.59,0.655,0.79,0.675,2.0
231.0,1.991379310344828,116.0,0.9830508474576272,118.0,1.145631067961165,103.0,0.4103585657370518,154.0,1.5555555555555556,99.0,0.6875,144.0,1.170731707317073,123.0,1.0165289256198349,162.0,-0.2203082867854991,0.6223027340205529,55.0,107.0,0.5286032013794201,0.2068093590956733,0.7725289600051033,-0.1530625773706128,0.3802289011367918,0.54,0.46,0.59,0.735,0.655,2.0
150.0,0.7978723404255319,188.0,1.5932203389830508,118.0,0.7283950617283951,162.0,1.265625,148.0,0.8809523809523809,168.0,1.12751677852349,149.0,1.1037037037037036,135.0,0.9854014598540146,184.0,-0.7058320239806641,0.7257432651166481,81.0,103.0,0.9801752325242472,1.338700404540214,1.5870049545867526,-1.8250465525230213,-0.7897830837214903,0.39,0.435,0.445,0.685,0.49,2.0
186.0,0.8571428571428571,217.0,0.9863636363636364,220.0,1.1398963730569949,193.0,1.078212290502793,221.0,1.1945945945945946,185.0,1.0755813953488371,172.0,0.9608938547486032,179.0,0.904040404040404,266.0,-0.1108534590736487,0.3434395728540663,112.0,154.0,0.3924533490582996,0.4504180979634998,0.4921593165671029,-0.0676249857552888,0.3317722401897555,0.595,0.63,0.64,0.75,0.675,2.0
67.0,0.3872832369942196,173.0,1.2357142857142858,140.0,0.6796116504854369,206.0,2.145833333333333,126.0,0.9618320610687023,131.0,0.803680981595092,163.0,1.0061728395061729,162.0,1.1408450704225352,142.0,-0.2278222931449695,0.1632999660992064,54.0,88.0,-0.0321306283013647,-0.1623484177229524,0.0511255835546682,-0.3217890180460553,-0.0397115887013976,0.63,0.575,0.68,0.82,0.72,2.0
145.0,0.6872037914691943,211.0,0.8828451882845189,239.0,1.8527131782945736,129.0,1.0,261.0,1.7516778523489933,149.0,0.8370786516853933,178.0,1.1710526315789471,152.0,1.7882352941176471,242.0,-0.1868265040838576,0.3467314606123395,60.0,182.0,-0.1320370172791095,-0.1427796204836183,1.3469017587526444,0.0499870777081997,0.122290666928792,0.175,0.17,0.25,0.29,0.295,2.0
221.0,1.0091324200913243,219.0,1.972972972972973,111.0,1.0673076923076923,104.0,0.9629629629629628,111.0,0.5211267605633803,213.0,0.9424778761061948,226.0,1.04147465437788,217.0,0.9908675799086758,153.0,-0.1684240380183231,0.995091512851513,76.0,77.0,1.7591202817010174,-0.470207980079281,2.6412981873959485,-0.9693132939440896,-0.2589903921438711,0.445,0.4,0.5,0.555,0.865,2.0
120.0,1.5,80.0,0.5161290322580645,155.0,1.2704918032786885,122.0,1.0252100840336134,137.0,1.1416666666666666,120.0,1.0256410256410255,117.0,1.125,104.0,0.7878787878787878,169.0,-0.0608595323579871,0.4527238942920123,74.0,95.0,0.8302248168697506,-0.0195716883026331,1.6662397115915213,-1.2964444309350092,-0.0374329654954098,0.355,0.275,0.395,0.445,0.675,2.0
117.0,1.0446428571428572,112.0,1.0,112.0,0.9824561403508772,114.0,1.0458715596330277,111.0,0.4723404255319149,235.0,2.1171171171171173,111.0,0.9736842105263158,114.0,1.008849557522124,155.0,-0.6013875994953473,1.0942000738125497,78.0,77.0,1.425246287114555,-0.9516076678149704,2.321966707394026,2.1217642363450397,2.1217642363450397,0.44,0.395,0.465,0.495,0.495,2.0
104.0,0.4279835390946502,243.0,1.2789473684210526,190.0,1.043956043956044,182.0,1.0520231213872833,235.0,1.9747899159663866,119.0,0.5085470085470085,234.0,1.4355828220858895,163.0,0.9588235294117649,248.0,-0.2239869498546822,0.5942597642023718,84.0,164.0,1.2696877989173363,-0.4263243216360021,2.3522029440718955,-0.8474559545017941,-0.67239745545743,0.315,0.28,0.34,0.42,0.39,2.0
120.0,1.1320754716981132,106.0,0.8153846153846154,130.0,1.1111111111111112,117.0,1.5194805194805194,151.0,1.2796610169491525,118.0,1.0172413793103448,116.0,0.9747899159663864,119.0,1.017094017094017,161.0,0.010050011369461,0.585644626326301,56.0,105.0,0.8496590161615656,0.3654658377078907,0.9354953285637456,0.0849750814380426,0.7407503838409614,0.585,0.475,0.625,0.775,0.655,2.0
119.0,0.5458715596330275,218.0,2.0,109.0,0.9646017699115044,113.0,1.0272727272727271,108.0,0.972972972972973,111.0,1.018348623853211,109.0,0.990909090909091,110.0,1.0476190476190477,153.0,-0.324783637139494,0.9987291504034858,78.0,75.0,1.5577316682462845,-0.6168668695655735,2.403936552784533,-1.130745315521157,-0.4656691799507282,0.455,0.405,0.51,0.57,0.885,2.0
110.0,1.02803738317757,107.0,0.963963963963964,111.0,1.0373831775700937,107.0,0.9907407407407408,108.0,1.08,100.0,0.847457627118644,118.0,0.5514018691588785,214.0,1.8771929824561404,147.0,-0.4568474268462853,1.0452375845777826,72.0,75.0,1.1820125724102986,2.330888151166107,2.380384448808215,-1.3196410103105407,-0.6814380582234562,0.425,0.48,0.49,0.55,0.83,2.0
174.0,1.6111111111111112,108.0,0.6835443037974683,158.0,1.58,100.0,0.6944444444444444,152.0,1.4901960784313726,102.0,0.6144578313253012,166.0,1.4821428571428572,112.0,0.64,179.0,-0.1004221476604343,0.5487023492303675,73.0,106.0,0.7104782018396025,-2.1415633816788766,0.7898966331417066,-0.0887936653032491,0.5131452324639146,0.615,0.41,0.655,0.815,0.705,2.0
223.0,1.4387096774193548,155.0,1.4220183486238531,109.0,0.5477386934673367,199.0,1.4014084507042253,175.0,1.1904761904761905,147.0,0.9932432432432432,148.0,1.4509803921568627,102.0,0.5425531914893617,182.0,-0.206323729593408,0.3657355857271739,60.0,122.0,0.7208351915595004,-0.2037610424329925,1.120913031181466,0.0107891921179753,0.1011152006760646,0.305,0.22,0.325,0.39,0.4,2.0
104.0,0.416,250.0,1.497005988023952,167.0,1.67,100.0,0.45662100456621,248.0,1.6209150326797386,153.0,0.9870967741935484,155.0,1.0,155.0,1.0130718954248366,235.0,-0.1293598442665733,0.6871526212101794,62.0,173.0,1.0112353991026215,-2.0422396986634848,1.3367883636577145,-0.1774673565689123,0.7991230064021424,0.485,0.325,0.53,0.68,0.58,2.0
169.0,0.971264367816092,174.0,1.029585798816568,169.0,1.396694214876033,121.0,0.521551724137931,236.0,1.4216867469879517,166.0,1.0440251572327044,159.0,0.9814814814814816,162.0,0.9418604651162792,248.0,-0.1604213702282717,0.4697598474026112,83.0,165.0,1.0472255732889382,-0.3654184606079187,2.0300983273436017,-0.6280326197114824,-0.4648373763164918,0.31,0.275,0.335,0.395,0.575,2.0
170.0,0.9826589595375722,173.0,0.5924657534246576,292.0,1.7176470588235293,170.0,0.9941520467836256,201.0,1.7946428571428572,112.0,0.5863874345549738,191.0,1.80188679245283,106.0,0.8346456692913385,214.0,-0.6705813833206432,0.3469374323407092,74.0,140.0,-0.6790198859914706,-0.7322497782493933,0.6660048406729879,-0.8960873326709864,-0.6462546691292766,0.28,0.265,0.35,0.38,0.62,2.0
98.0,0.593939393939394,165.0,1.3636363636363635,121.0,0.7469135802469136,162.0,1.4336283185840708,154.0,1.232,125.0,0.7225433526011561,173.0,1.4913793103448276,116.0,0.5603864734299517,178.0,-0.09084018286969,0.5884340400230716,71.0,107.0,0.788162488742663,0.7600962794362476,0.9339333107664468,0.7737145478665104,0.8773633263472959,0.635,0.66,0.67,0.685,0.69,2.0
104.0,0.6341463414634146,164.0,1.4385964912280702,114.0,0.7125,160.0,1.1594202898550725,200.0,1.4705882352941178,136.0,1.054263565891473,129.0,1.084033613445378,119.0,1.202020202020202,207.0,-0.2081902349702231,0.3581797851417955,67.0,140.0,0.6804151163780584,-0.2570139883350817,1.1863331562509172,0.0315692274022604,0.1145236961968129,0.3,0.245,0.325,0.38,0.385,2.0
192.0,1.0786516853932584,178.0,1.2275862068965515,145.0,1.2946428571428572,112.0,0.6256983240223464,174.0,1.2794117647058822,136.0,0.951048951048951,143.0,0.959731543624161,149.0,0.8232044198895028,214.0,-0.8471842866108937,0.7011324482885862,93.0,121.0,0.784879062022345,1.0472711863569744,1.3674213394514223,-2.131626298413072,-0.8603280073452897,0.385,0.425,0.435,0.655,0.47,2.0
120.0,1.6666666666666667,72.0,0.4285714285714285,168.0,1.3770491803278688,122.0,1.0166666666666666,152.0,1.256198347107438,121.0,1.0614035087719298,114.0,1.3734939759036144,83.0,0.538961038961039,162.0,-0.2460919876259145,0.5893750109598213,56.0,106.0,-0.2793609476887955,-0.2470551766199968,0.6981438402625346,-2.226638868915652,0.3345140702641087,0.2,0.23,0.305,0.355,0.525,2.0
169.0,1.4695652173913043,115.0,0.6084656084656085,189.0,1.7181818181818185,110.0,0.6432748538011696,181.0,1.7572815533980584,103.0,0.5478723404255319,188.0,1.492063492063492,126.0,1.1775700934579438,199.0,-0.0593023968785026,0.4694103655936957,73.0,126.0,0.7737007031719253,0.7213179392536724,0.840558880550575,0.6502265779050925,0.7328836079148062,0.56,0.585,0.595,0.615,0.625,2.0
151.0,1.126865671641791,134.0,1.0634920634920637,126.0,0.8181818181818182,154.0,0.9746835443037974,184.0,0.6594982078853047,279.0,2.082089552238806,134.0,1.0634920634920637,126.0,0.875,174.0,-0.1666494915582923,0.2240870478576052,46.0,128.0,0.215261701711808,-0.8171867881797416,0.3233236615019085,-0.1340263473463016,0.0593531321241911,0.46,0.275,0.5,0.625,0.57,2.0
112.0,0.9824561403508772,114.0,1.4615384615384617,78.0,0.5234899328859061,149.0,1.2627118644067796,125.0,1.1261261261261262,111.0,1.353658536585366,82.0,0.5655172413793104,145.0,1.2719298245614037,161.0,-0.3566585794636841,0.4222771441980031,74.0,87.0,0.1153376113604668,0.0393560195699106,1.1926269091189576,-1.3481194786787,-0.2991876619764287,0.39,0.38,0.46,0.515,0.8,2.0
150.0,1.1538461538461535,130.0,1.1206896551724137,116.0,1.1153846153846154,104.0,0.697986577181208,149.0,1.3070175438596492,114.0,0.926829268292683,123.0,1.0603448275862069,116.0,0.7160493827160493,174.0,0.0457165731360064,0.5659721571625282,70.0,104.0,0.9541053069765224,0.9219425210067128,1.005815344031069,0.1551283925715409,0.8763077646235392,0.605,0.62,0.64,0.76,0.655,2.0
96.0,0.4067796610169492,236.0,1.388235294117647,170.0,1.3492063492063493,126.0,0.9402985074626866,163.0,1.2074074074074075,135.0,0.6053811659192825,223.0,1.5379310344827586,145.0,1.0431654676258992,178.0,-0.2346215213124318,0.4131066271956476,64.0,114.0,0.9862187581811724,-0.2288556428639999,1.255983372517574,0.1191769295339498,0.170695592367794,0.345,0.26,0.365,0.42,0.425,2.0
196.0,1.798165137614679,109.0,0.545,200.0,0.6329113924050633,316.0,1.0326797385620916,203.0,1.897196261682243,107.0,0.6369047619047619,168.0,1.3228346456692914,127.0,0.9769230769230768,213.0,-0.9131379662928168,0.2625952327621813,71.0,142.0,-0.8104929367267185,-0.814873408542539,0.1159125757187262,-1.233344298050212,-0.9699574984175372,0.27,0.285,0.34,0.37,0.46,2.0
120.0,1.4814814814814814,81.0,0.5436241610738255,149.0,1.2627118644067796,118.0,0.975206611570248,99.0,0.6265822784810127,158.0,1.6288659793814433,97.0,0.6928571428571428,140.0,1.2173913043478262,135.0,-0.2820358571103362,0.4906115837803219,66.0,69.0,0.7276827350892241,-0.2576704580694371,1.597012404375756,-1.4037453798532185,-0.1229220804044232,0.45,0.33,0.495,0.545,0.87,2.0
80.0,0.5263157894736842,152.0,1.2773109243697478,119.0,0.9754098360655736,122.0,1.4698795180722892,148.0,1.2231404958677685,121.0,1.0254237288135593,118.0,0.5,236.0,1.91869918699187,164.0,-0.2581084180578278,0.4710413273093521,61.0,103.0,-0.2346047385254573,-0.2355006859831833,1.5657240765584517,-1.447346376145371,-0.2605928830265723,0.22,0.28,0.375,0.445,0.66,2.0
81.0,0.5436241610738255,149.0,1.2844827586206895,116.0,1.4871794871794872,78.0,0.4968152866242038,137.0,1.2123893805309736,113.0,0.9912280701754386,114.0,1.1176470588235294,102.0,0.7786259541984732,160.0,-0.2870177139181502,0.4590661189130612,65.0,95.0,0.687898431444783,-0.2520537481000302,1.524869584080592,-1.3829641121219538,-0.1925157230778126,0.37,0.28,0.41,0.455,0.715,2.0
106.0,0.3365079365079365,315.0,2.404580152671756,131.0,1.5232558139534884,86.0,0.4598930481283422,107.0,0.6484848484848484,165.0,1.896551724137931,87.0,0.4264705882352941,204.0,2.2666666666666666,114.0,-0.0715994461265263,0.3424983431259213,40.0,74.0,0.421732738979293,0.4390174152523846,0.4744059666281816,0.1495788667356088,0.3266489487789811,0.71,0.75,0.775,0.87,0.81,2.0
241.0,1.1586538461538465,208.0,2.122448979591837,98.0,0.3798449612403101,258.0,1.2344497607655502,284.0,1.4129353233830846,201.0,0.9901477832512317,203.0,0.944186046511628,215.0,2.128712871287129,296.0,-0.1788921609217397,0.2313560157032065,98.0,198.0,0.3505786965601186,-0.6295078713600831,0.6266357627142922,-0.2269120781762257,-0.2335061930383996,0.495,0.39,0.525,0.605,0.615,2.0
145.0,1.2946428571428572,112.0,0.9739130434782608,115.0,0.9913793103448276,116.0,1.008695652173913,77.0,0.47530864197530864,162.0,1.8837209302325584,86.0,0.6099290780141844,141.0,1.3055555555555556,130.0,0.1173333748609539,0.4521357477468279,77.0,53.0,0.8332667002163225,0.3260693291885883,1.470008071056934,-1.315895623776982,0.0544525027301674,0.48,0.41,0.54,0.595,0.95,2.0
163.0,0.9939024390243902,164.0,1.0123456790123455,162.0,0.9418604651162792,172.0,0.9717514124293786,230.0,1.3529411764705883,170.0,1.0493827160493827,162.0,1.018867924528302,159.0,0.9814814814814816,246.0,-0.0987701356439314,0.3756190372725731,85.0,161.0,0.3860035398990469,0.4930856532803824,0.5956063766301556,0.3981626994268312,0.4619865909629109,0.53,0.57,0.59,0.625,0.63,2.0
188.0,1.540983606557377,122.0,0.6224489795918368,196.0,1.2173913043478262,161.0,1.018987341772152,179.0,1.6272727272727272,110.0,0.5670103092783505,194.0,1.5772357723577235,123.0,0.7151162790697675,190.0,-0.0554869091487172,0.5395206061789256,65.0,125.0,0.6951030669049644,0.6813908327357063,0.7439150936052153,-0.0793498590733053,0.6146766319532097,0.565,0.575,0.595,0.76,0.625,2.0
154.0,1.0,154.0,1.0335570469798658,149.0,0.9933333333333332,150.0,0.974025974025974,95.0,0.33568904593639576,283.0,1.725609756097561,164.0,1.0,164.0,1.0061349693251531,120.0,-0.2022459858822083,0.761878402566185,54.0,66.0,-0.2111299773092827,-0.2190820125200671,1.1161216515933812,-2.026451427002432,0.4401151873026351,0.34,0.355,0.455,0.565,0.805,2.0
120.0,1.4285714285714286,84.0,0.5753424657534246,146.0,1.2372881355932204,118.0,0.9672131147540984,142.0,1.1735537190082646,121.0,1.5714285714285714,77.0,0.5703703703703704,135.0,1.1637931034482758,161.0,-0.1694677357263734,0.4468220534154424,62.0,99.0,1.1554359199871516,-0.1395955233852457,1.523189714116855,-1.5419529067404767,0.0166682768331168,0.37,0.26,0.39,0.435,0.685,2.0
153.0,0.9935064935064936,154.0,1.0198675496688745,151.0,0.9151515151515152,165.0,0.9880239520958084,260.0,1.4285714285714286,182.0,0.9680851063829788,188.0,1.032967032967033,182.0,1.0,235.0,-0.3077422788962152,0.654561257641392,53.0,182.0,0.7172023605866857,-0.3025475812089073,1.2245385268239746,-2.295477564012073,0.1708949504650243,0.215,0.18,0.23,0.28,0.38,2.0
106.0,0.4608695652173913,230.0,2.1296296296296298,108.0,0.9642857142857144,112.0,0.9739130434782608,111.0,0.9327731092436975,119.0,1.0258620689655171,116.0,1.0545454545454545,110.0,0.9734513274336284,154.0,-0.0356842010145717,0.9419803467446098,77.0,77.0,1.7697934581832482,-0.1658099024914603,2.63448714832307,2.5914918298141463,2.619565712049825,0.445,0.385,0.475,0.495,0.5,2.0
130.0,0.9848484848484848,132.0,1.0,132.0,1.0393700787401574,127.0,0.9921875,199.0,2.01010101010101,99.0,1.1647058823529413,85.0,0.3256704980842911,261.0,2.230769230769231,218.0,-0.1348613411904978,0.4090992733363489,79.0,139.0,0.5315046434935335,-1.9799128373910264,0.6354016182526735,-0.0899871740045517,0.0889706150292349,0.515,0.365,0.545,0.645,0.605,2.0
242.0,2.0,121.0,0.5627906976744186,215.0,2.0673076923076925,104.0,0.488262910798122,210.0,1.627906976744186,129.0,0.4980694980694981,259.0,1.773972602739726,146.0,0.5910931174089069,227.0,-0.3421233195864209,0.5394726175927392,80.0,147.0,1.195939709527842,-0.499388159425205,2.0774086401612197,-0.9519720350327414,-0.6199283561511016,0.33,0.295,0.355,0.45,0.605,2.0
151.0,1.126865671641791,134.0,0.6979166666666666,192.0,1.271523178807947,151.0,1.0785714285714283,191.0,1.3941605839416058,137.0,0.8954248366013072,153.0,1.2966101694915255,118.0,0.7239263803680982,200.0,-0.1815433075979361,0.3434015538591276,67.0,133.0,-0.215,-0.2359150095122944,1.1213196773290377,0.0140208827757607,0.1878716793453183,0.235,0.245,0.335,0.395,0.4,2.0
159.0,1.5142857142857142,105.0,0.4585152838427948,229.0,1.1804123711340206,194.0,1.0319148936170213,247.0,1.8571428571428572,133.0,0.5495867768595041,242.0,1.4069767441860466,172.0,0.9555555555555556,253.0,-0.1157915672649105,0.4825541480221689,81.0,172.0,1.2294525028702985,-0.3290842910824031,2.1224142522382468,-0.6754834250422769,-0.598067756042547,0.3,0.265,0.325,0.42,0.395,2.0
176.0,1.660377358490566,106.0,0.6751592356687898,157.0,1.286885245901639,122.0,0.6192893401015228,172.0,1.421487603305785,121.0,0.6914285714285714,175.0,1.5086206896551724,116.0,0.7388535031847133,188.0,-0.1592376824622423,0.4524127948827364,68.0,120.0,0.3448094320563836,0.5245782992520526,0.5409590584552755,-0.1274085588237928,0.5017112767377142,0.54,0.605,0.61,0.78,0.625,2.0
147.0,0.9865771812080536,149.0,0.9802631578947368,152.0,0.9101796407185628,167.0,0.8835978835978836,211.0,1.7154471544715446,123.0,0.5642201834862385,218.0,1.831932773109244,119.0,0.5804878048780487,226.0,-0.1867494817936129,0.4861709812383551,79.0,147.0,1.3388515174047042,-0.2456869509032695,1.9485983897352115,-0.6349212591252988,-0.4661045790716828,0.33,0.29,0.35,0.4,0.62,2.0
141.0,1.5161290322580645,93.0,0.4386792452830189,212.0,1.4825174825174825,143.0,1.075187969924812,307.0,1.1584905660377358,265.0,1.4480874316939891,183.0,1.2448979591836735,147.0,0.9483870967741936,283.0,-0.2274932826129287,0.3241768951158143,69.0,214.0,0.8129429524120919,-0.1955172262280007,1.196074637694433,0.1234220497978779,0.2387946642437962,0.23,0.185,0.245,0.285,0.29,2.0
117.0,1.4268292682926829,82.0,0.5189873417721519,158.0,1.3504273504273503,117.0,1.0,148.0,1.4230769230769231,104.0,0.7938931297709924,131.0,1.0916666666666666,120.0,1.0344827586206895,157.0,-0.3224671554248655,0.6187978433494437,54.0,103.0,0.5073765558307293,0.5566990882926303,0.8059496858584839,0.2828079079070571,0.2828079079070571,0.565,0.585,0.625,0.67,0.67,2.0
169.0,1.7244897959183674,98.0,0.6163522012578616,159.0,1.4587155963302751,109.0,0.5956284153005464,181.0,1.5603448275862069,116.0,0.5829145728643216,199.0,1.809090909090909,110.0,0.6285714285714286,196.0,-0.1108481303807349,0.4952764463816258,70.0,126.0,0.5557086660627238,-2.107153238242564,0.7120959855622859,-0.1082006545296248,0.370364278851819,0.54,0.36,0.595,0.74,0.655,2.0
108.0,1.018867924528302,106.0,0.9814814814814816,108.0,0.9391304347826088,115.0,1.116504854368932,122.0,1.0608695652173914,115.0,1.036036036036036,111.0,0.5634517766497462,197.0,1.5038167938931295,154.0,-0.1413492843540215,0.9451550350283676,69.0,85.0,1.0415063712052213,-0.2166744740676059,2.6081887959560586,-1.5811722718952643,-0.502993400085837,0.415,0.385,0.455,0.665,0.79,2.0
168.0,1.411764705882353,119.0,0.6363636363636364,187.0,1.7980769230769231,104.0,0.5,194.0,1.7477477477477477,111.0,0.5336538461538461,208.0,1.824561403508772,114.0,0.5277777777777778,207.0,-0.2086197885764013,0.5980557206921995,72.0,135.0,1.374983478054489,-0.3935988729589044,2.479483404154897,-0.7210339441836079,-0.5853900378548313,0.325,0.285,0.355,0.425,0.61,2.0
81.0,0.8350515463917526,97.0,1.2435897435897436,78.0,0.4193548387096774,186.0,1.9578947368421051,164.0,1.8021978021978022,91.0,0.6319444444444444,144.0,1.2521739130434784,115.0,1.0267857142857142,174.0,-0.1139348990020479,0.6750239264654343,60.0,114.0,0.6657478870105457,-2.181432798562161,1.0662530687504594,-0.0063045564891139,0.2467288843895405,0.515,0.355,0.58,0.75,0.685,2.0
175.0,0.9887005649717514,177.0,1.0535714285714286,168.0,0.9438202247191012,178.0,1.0470588235294118,272.0,1.2952380952380953,210.0,1.1229946524064172,187.0,1.0747126436781609,174.0,1.0057803468208093,269.0,1.0483418108251212,0.4716516221795817,79.0,190.0,2.0755225949882767,0.9092824862428202,2.6116245042568336,0.4200161600668681,0.557637264862526,0.27,0.24,0.295,0.395,0.37,2.0
199.0,1.4014084507042253,142.0,1.1639344262295082,122.0,1.008264462809917,121.0,0.8642857142857143,148.0,1.1384615384615384,130.0,1.04,125.0,1.0,125.0,1.7605633802816902,152.0,-0.1027399656836465,0.2541587397340131,49.0,103.0,0.2323827911252545,0.3759315914347107,0.3965202691266001,-0.0357112102070274,0.3625849225580064,0.545,0.6,0.61,0.74,0.625,2.0
